INFO 2021-02-11 14:47:05,818 basehttp 17527 140689590077184 "GET /customer/audit/?first_name=gunjan&last_name=audichya&start_date=&end_date= HTTP/1.1" 200 489
INFO 2021-02-11 14:47:19,538 basehttp 17527 140689590077184 "GET /customer/audit/?first_name=utkarsh&last_name=audichya&start_date=&end_date= HTTP/1.1" 200 59
INFO 2021-02-11 14:47:44,228 basehttp 17527 140689590077184 "GET /customer/audit/?first_name=utkarsha&last_name=audichya&start_date=&end_date= HTTP/1.1" 200 59
INFO 2021-02-11 14:47:53,457 basehttp 17527 140689590077184 "GET /customer/audit/?first_name=utkarsha&last_name=audichya&start_date=&end_date= HTTP/1.1" 200 59
INFO 2021-02-11 14:48:25,890 basehttp 17527 140689590077184 "GET /customer/audit/?first_name=utkasha&last_name=audichya&start_date=&end_date= HTTP/1.1" 200 204
INFO 2021-02-11 14:59:56,570 autoreload 17527 140689853065024 /home/utkarsh/PycharmProjects/calgary_web_portal_new/calgary_web_portal/customer_dashboard/views.py changed, reloading.
INFO 2021-02-11 14:59:57,573 autoreload 20981 140626224355136 Watching for file changes with StatReloader
INFO 2021-02-11 18:26:29,695 autoreload 7857 140716261635904 Watching for file changes with StatReloader
INFO 2021-02-11 18:26:40,001 basehttp 7857 140715998398208 "GET /admin/ HTTP/1.1" 200 15614
WARNING 2021-02-11 18:26:40,633 log 7857 140715998398208 Not Found: /favicon.ico
WARNING 2021-02-11 18:26:40,633 basehttp 7857 140715998398208 "GET /favicon.ico HTTP/1.1" 404 2469
INFO 2021-02-11 18:26:44,066 basehttp 7857 140715998398208 "GET /admin/customer_dashboard/user/ HTTP/1.1" 200 60750
INFO 2021-02-11 18:26:44,169 basehttp 7857 140715998398208 "GET /admin/jsi18n/ HTTP/1.1" 200 3223
INFO 2021-02-11 18:26:49,866 basehttp 7857 140715998398208 "POST /admin/customer_dashboard/user/ HTTP/1.1" 200 3413
INFO 2021-02-11 18:26:51,550 basehttp 7857 140715998398208 "POST /admin/customer_dashboard/user/ HTTP/1.1" 302 0
INFO 2021-02-11 18:26:52,886 basehttp 7857 140715998398208 "GET /admin/customer_dashboard/user/ HTTP/1.1" 200 59899
INFO 2021-02-11 18:26:53,004 basehttp 7857 140715998398208 "GET /admin/jsi18n/ HTTP/1.1" 200 3223
INFO 2021-02-11 18:27:06,508 basehttp 7857 140715998398208 "POST /admin/customer_dashboard/user/ HTTP/1.1" 200 3415
INFO 2021-02-11 18:27:07,670 basehttp 7857 140715998398208 "POST /admin/customer_dashboard/user/ HTTP/1.1" 302 0
INFO 2021-02-11 18:27:08,917 basehttp 7857 140715998398208 "GET /admin/customer_dashboard/user/ HTTP/1.1" 200 58923
INFO 2021-02-11 18:27:08,987 basehttp 7857 140715998398208 "GET /admin/jsi18n/ HTTP/1.1" 200 3223
INFO 2021-02-11 18:27:19,024 basehttp 7857 140715998398208 "GET /admin/customer_dashboard/ HTTP/1.1" 200 5510
INFO 2021-02-11 18:27:21,116 basehttp 7857 140715998398208 "GET /admin/customer_dashboard/accountnumber/ HTTP/1.1" 200 10632
INFO 2021-02-11 18:27:21,195 basehttp 7857 140715998398208 "GET /admin/jsi18n/ HTTP/1.1" 200 3223
INFO 2021-02-11 18:29:55,020 basehttp 7857 140715998398208 "GET /admin/customer_dashboard/ HTTP/1.1" 200 5510
INFO 2021-02-11 18:29:58,560 basehttp 7857 140715998398208 "GET /admin/customer_dashboard/user/ HTTP/1.1" 200 59778
INFO 2021-02-11 18:29:58,629 basehttp 7857 140715998398208 "GET /admin/jsi18n/ HTTP/1.1" 200 3223
INFO 2021-02-11 18:30:27,017 basehttp 7857 140715998398208 "GET /admin/customer_dashboard/ HTTP/1.1" 200 5510
INFO 2021-02-11 18:30:31,473 basehttp 7857 140715998398208 "GET /admin/customer_dashboard/userprofile/ HTTP/1.1" 200 29953
INFO 2021-02-11 18:30:31,529 basehttp 7857 140715998398208 "GET /admin/jsi18n/ HTTP/1.1" 200 3223
INFO 2021-02-11 18:30:39,446 basehttp 7857 140715998398208 "GET /admin/customer_dashboard/ HTTP/1.1" 200 5510
INFO 2021-02-11 18:30:41,291 basehttp 7857 140715998398208 "GET /admin/customer_dashboard/useraccess/ HTTP/1.1" 200 59294
INFO 2021-02-11 18:30:41,350 basehttp 7857 140715998398208 "GET /admin/jsi18n/ HTTP/1.1" 200 3223
INFO 2021-02-11 18:34:01,277 basehttp 7857 140715998398208 "GET /admin/customer_dashboard/useraccess/ HTTP/1.1" 200 59294
INFO 2021-02-11 18:34:01,377 basehttp 7857 140715998398208 "GET /admin/jsi18n/ HTTP/1.1" 200 3223
